,listing_count,avg_price,lowest_price_good,lowest_price,highest_price,city,venuename,venuescore,ticket_score,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,daysaway,dateloaded,cntStars_home,WPCT_home,STRK_home,rankNBA_home,cntStars_away,WPCT_away,STRK_away,rankNBA_away,HomeAVG,HomePCT,AwayAVG,AwayPCT,TotalAVG,TotalPCT,Population,numTeams,holiday,weekday,dateutcindateform
1641,1103.0,127.0,22.0,22.0,1213.0,Memphis,FedExForum,0.75175,0.76101,2759109,Memphis Grizzlies,San Antonio Spurs,0.67391,0.70473,2016-03-29,117,2015-12-03,2,0.579,2.0,9,1,0.789,1.0,2,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-03-29
1642,964.0,59.0,8.0,8.0,1142.0,Memphis,FedExForum,0.7517,0.73608,2759742,Memphis Grizzlies,Boston Celtics,0.6738,0.74908,2016-01-10,37,2015-12-04,2,0.55,-1.0,13,0,0.579,2.0,11,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-10
1643,983.0,75.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.76887,2759804,Memphis Grizzlies,New York Knicks,0.6738,0.81207,2016-01-17,44,2015-12-04,2,0.55,-1.0,13,1,0.5,2.0,17,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-17
1644,1104.0,93.0,13.0,13.0,1213.0,Memphis,FedExForum,0.7517,0.75789,2758927,Memphis Grizzlies,Toronto Raptors,0.6738,0.68543,2016-04-02,120,2015-12-04,2,0.55,-1.0,13,1,0.6,-1.0,7,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-04-02
1645,1042.0,131.0,21.0,21.0,1213.0,Memphis,FedExForum,0.7517,0.75932,2759388,Memphis Grizzlies,Chicago Bulls,0.6738,0.7615,2016-04-06,124,2015-12-04,2,0.55,-1.0,13,2,0.688,2.0,3,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2016-04-06
1646,1062.0,50.0,7.0,7.0,1213.0,Memphis,FedExForum,0.7517,0.7236,2759433,Memphis Grizzlies,Detroit Pistons,0.6738,0.63663,2016-01-15,42,2015-12-04,2,0.55,-1.0,13,0,0.55,3.0,15,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Friday,2016-01-15
1647,872.0,79.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.72822,2759207,Memphis Grizzlies,Indiana Pacers,0.6738,0.67765,2015-12-20,16,2015-12-04,2,0.55,-1.0,13,2,0.667,-1.0,5,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-20
1648,884.0,106.0,21.0,21.0,1213.0,Memphis,FedExForum,0.7517,0.75299,2759692,Memphis Grizzlies,Miami Heat,0.6738,0.78527,2015-12-30,26,2015-12-04,2,0.55,-1.0,13,2,0.647,1.0,6,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2015-12-30
1649,1148.0,81.48,7.0,7.0,1213.0,Memphis,FedExForum,0.7517,0.73203,2758937,Memphis Grizzlies,Orlando Magic,0.6738,0.67862,2016-01-26,53,2015-12-04,2,0.55,-1.0,13,0,0.579,5.0,10,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-01-26
1650,1052.0,40.0,3.0,3.0,1213.0,Memphis,FedExForum,0.7517,0.72408,2759484,Memphis Grizzlies,Washington Wizards,0.6738,0.71573,2015-12-15,11,2015-12-04,2,0.55,-1.0,13,2,0.471,1.0,19,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2015-12-15
1651,1033.0,94.41,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.72783,2759339,Memphis Grizzlies,Denver Nuggets,0.6738,0.6663,2016-01-09,36,2015-12-04,2,0.55,-1.0,13,0,0.35,1.0,24,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-01-09
1652,1025.0,97.84,8.0,8.0,1213.0,Memphis,FedExForum,0.7517,0.69547,2759337,Memphis Grizzlies,Denver Nuggets,0.6738,0.6663,2016-03-31,118,2015-12-04,2,0.55,-1.0,13,0,0.35,1.0,24,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-31
1653,1077.0,124.94,12.0,12.0,1213.0,Memphis,FedExForum,0.7517,0.75399,2759296,Memphis Grizzlies,Minnesota Timberwolves,0.6738,0.64814,2016-02-20,78,2015-12-04,2,0.55,-1.0,13,1,0.444,-2.0,21,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-02-20
1654,1140.0,68.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69104,2759271,Memphis Grizzlies,Minnesota Timberwolves,0.6738,0.64814,2016-03-17,104,2015-12-04,2,0.55,-1.0,13,1,0.444,-2.0,21,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-17
1655,838.0,51.0,3.0,3.0,1255.0,Memphis,FedExForum,0.7517,0.73154,2759033,Memphis Grizzlies,Oklahoma City Thunder,0.6738,0.70262,2015-12-09,5,2015-12-04,2,0.55,-1.0,13,3,0.579,-2.0,9,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2015-12-09
1656,1140.0,82.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69337,2759958,Memphis Grizzlies,Portland Trail Blazers,0.6738,0.68039,2016-02-09,67,2015-12-04,2,0.55,-1.0,13,1,0.4,1.0,23,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-02-09
1657,1157.0,80.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.72063,2759092,Memphis Grizzlies,Utah Jazz,0.6738,0.61562,2016-03-05,92,2015-12-04,2,0.55,-1.0,13,1,0.471,-2.0,18,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-03-05
1658,677.0,226.0,55.0,55.0,1669.0,Memphis,FedExForum,0.7517,0.75191,2760136,Memphis Grizzlies,Golden State Warriors,0.6738,0.75952,2016-04-10,128,2015-12-04,2,0.55,-1.0,13,3,1.0,20.0,1,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-04-10
1659,988.0,127.0,21.0,21.0,1794.0,Memphis,FedExForum,0.7517,0.76239,2758928,Memphis Grizzlies,Los Angeles Clippers,0.6738,0.75453,2016-03-20,107,2015-12-04,2,0.55,-1.0,13,2,0.526,-1.0,16,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-03-20
1660,602.0,145.5,67.0,67.0,3635.0,Memphis,FedExForum,0.7517,0.74057,2758922,Memphis Grizzlies,Los Angeles Lakers,0.6738,0.76224,2015-12-27,23,2015-12-04,2,0.55,-1.0,13,1,0.158,-1.0,29,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-27
1661,601.0,169.5,56.0,56.0,1386.0,Memphis,FedExForum,0.7517,0.74384,2758930,Memphis Grizzlies,Los Angeles Lakers,0.6738,0.76224,2016-02-25,83,2015-12-04,2,0.55,-1.0,13,1,0.158,-1.0,29,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-02-25
1662,416.0,27.0,4.0,4.0,168.0,Memphis,FedExForum,0.7517,0.6928,2759007,Memphis Grizzlies,Phoenix Suns,0.6738,0.65702,2015-12-06,2,2015-12-04,2,0.55,-1.0,13,1,0.4,-3.0,22,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-06
1663,1110.0,82.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.76188,2759012,Memphis Grizzlies,Phoenix Suns,0.6738,0.65702,2016-03-06,93,2015-12-04,2,0.55,-1.0,13,1,0.4,-3.0,22,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-03-06
1664,1139.0,94.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.75113,2760054,Memphis Grizzlies,Sacramento Kings,0.6738,0.63436,2016-01-31,58,2015-12-04,2,0.55,-1.0,13,2,0.35,-1.0,26,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-31
1665,1132.0,64.0,10.0,10.0,1213.0,Memphis,FedExForum,0.7517,0.67053,2760042,Memphis Grizzlies,Sacramento Kings,0.6738,0.63436,2016-03-03,90,2015-12-04,2,0.55,-1.0,13,2,0.35,-1.0,26,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-03
1666,1012.0,69.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.75141,2759553,Memphis Grizzlies,Dallas Mavericks,0.6738,0.72552,2016-02-07,65,2015-12-04,2,0.55,-1.0,13,3,0.55,-1.0,14,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-02-07
1667,1040.0,66.0,10.0,10.0,1213.0,Memphis,FedExForum,0.7517,0.7269,2759153,Memphis Grizzlies,Houston Rockets,0.6738,0.67116,2016-01-13,40,2015-12-04,2,0.55,-1.0,13,2,0.45,2.0,20,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2016-01-13
1668,1089.0,85.0,8.0,8.0,1213.0,Memphis,FedExForum,0.7517,0.71588,2759058,Memphis Grizzlies,New Orleans Pelicans,0.6738,0.64723,2016-01-18,45,2015-12-04,2,0.55,-1.0,13,1,0.25,1.0,28,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,1,Monday,2016-01-18
1669,1044.0,81.0,16.0,16.0,1213.0,Memphis,FedExForum,0.7517,0.76879,2759053,Memphis Grizzlies,New Orleans Pelicans,0.6738,0.64723,2016-03-12,99,2015-12-04,2,0.55,-1.0,13,1,0.25,1.0,28,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-03-12
1670,1168.0,61.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69895,2758985,Memphis Grizzlies,Milwaukee Bucks,0.6738,0.63543,2016-01-29,56,2015-12-04,2,0.55,-1.0,13,0,0.35,-2.0,25,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Friday,2016-01-29
1671,849.0,51.0,7.0,7.0,1213.0,Memphis,FedExForum,0.7517,0.71162,2759847,Memphis Grizzlies,Charlotte Hornets,0.6738,0.66337,2015-12-12,8,2015-12-04,2,0.55,-1.0,13,1,0.556,-1.0,12,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2015-12-12
1672,1102.0,169.79,22.0,22.0,1213.0,Memphis,FedExForum,0.7517,0.75647,2759109,Memphis Grizzlies,San Antonio Spurs,0.6738,0.70475,2016-03-29,116,2015-12-04,2,0.55,-1.0,13,1,0.8,2.0,2,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-03-29
1673,962.0,59.0,8.0,8.0,1142.0,Memphis,FedExForum,0.7517,0.73608,2759742,Memphis Grizzlies,Boston Celtics,0.6738,0.74908,2016-01-10,36,2015-12-05,2,0.55,-1.0,12,0,0.55,-1.0,15,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-10
1674,973.0,75.0,15.0,15.0,1213.0,Memphis,FedExForum,0.7517,0.76887,2759804,Memphis Grizzlies,New York Knicks,0.6738,0.81207,2016-01-17,43,2015-12-05,2,0.55,-1.0,12,1,0.476,-1.0,19,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-17
1675,1098.0,94.0,13.0,13.0,1213.0,Memphis,FedExForum,0.7517,0.75789,2758927,Memphis Grizzlies,Toronto Raptors,0.6738,0.68543,2016-04-02,119,2015-12-05,2,0.55,-1.0,12,1,0.571,-2.0,10,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-04-02
1676,1037.0,131.0,21.0,21.0,1213.0,Memphis,FedExForum,0.7517,0.75932,2759388,Memphis Grizzlies,Chicago Bulls,0.6738,0.7615,2016-04-06,123,2015-12-05,2,0.55,-1.0,12,2,0.647,-1.0,5,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2016-04-06
1677,1071.0,50.0,7.0,7.0,1213.0,Memphis,FedExForum,0.7517,0.7236,2759433,Memphis Grizzlies,Detroit Pistons,0.6738,0.63663,2016-01-15,41,2015-12-05,2,0.55,-1.0,12,0,0.55,3.0,16,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Friday,2016-01-15
1678,858.0,79.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.72822,2759207,Memphis Grizzlies,Indiana Pacers,0.6738,0.67765,2015-12-20,15,2015-12-05,2,0.55,-1.0,12,2,0.632,-2.0,6,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-20
1679,722.0,106.0,21.0,21.0,1213.0,Memphis,FedExForum,0.7517,0.75299,2759692,Memphis Grizzlies,Miami Heat,0.6738,0.78527,2015-12-30,25,2015-12-05,2,0.55,-1.0,12,2,0.667,2.0,3,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2015-12-30
1680,1162.0,51.0,7.0,7.0,1213.0,Memphis,FedExForum,0.7517,0.73203,2758937,Memphis Grizzlies,Orlando Magic,0.6738,0.67862,2016-01-26,52,2015-12-05,2,0.55,-1.0,12,0,0.55,-1.0,14,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-01-26
1681,1035.0,40.0,3.0,3.0,1213.0,Memphis,FedExForum,0.7517,0.72408,2759484,Memphis Grizzlies,Washington Wizards,0.6738,0.71573,2015-12-15,10,2015-12-05,2,0.55,-1.0,12,2,0.471,1.0,20,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2015-12-15
1682,1030.0,64.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.72783,2759339,Memphis Grizzlies,Denver Nuggets,0.6738,0.6663,2016-01-09,35,2015-12-05,2,0.55,-1.0,12,0,0.381,2.0,24,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-01-09
1683,1028.0,65.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69547,2759337,Memphis Grizzlies,Denver Nuggets,0.6738,0.6663,2016-03-31,117,2015-12-05,2,0.55,-1.0,12,0,0.381,2.0,24,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-31
1684,1095.0,99.0,12.0,12.0,1213.0,Memphis,FedExForum,0.7517,0.75399,2759296,Memphis Grizzlies,Minnesota Timberwolves,0.6738,0.64814,2016-02-20,77,2015-12-05,2,0.55,-1.0,12,1,0.421,-3.0,22,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-02-20
1685,1132.0,68.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69104,2759271,Memphis Grizzlies,Minnesota Timberwolves,0.6738,0.64814,2016-03-17,103,2015-12-05,2,0.55,-1.0,12,1,0.421,-3.0,22,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-17
1686,631.0,50.0,3.0,3.0,345.0,Memphis,FedExForum,0.7517,0.73154,2759033,Memphis Grizzlies,Oklahoma City Thunder,0.6738,0.70262,2015-12-09,4,2015-12-05,2,0.55,-1.0,12,3,0.579,-2.0,8,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2015-12-09
1687,1134.0,83.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69337,2759958,Memphis Grizzlies,Portland Trail Blazers,0.6738,0.68039,2016-02-09,66,2015-12-05,2,0.55,-1.0,12,1,0.429,2.0,21,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-02-09
1688,1154.0,80.0,15.0,15.0,1213.0,Memphis,FedExForum,0.7517,0.72063,2759092,Memphis Grizzlies,Utah Jazz,0.6738,0.61562,2016-03-05,91,2015-12-05,2,0.55,-1.0,12,1,0.5,1.0,17,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-03-05
1689,671.0,234.0,55.0,55.0,1669.0,Memphis,FedExForum,0.7517,0.75191,2760136,Memphis Grizzlies,Golden State Warriors,0.6738,0.75952,2016-04-10,127,2015-12-05,2,0.55,-1.0,12,3,1.0,21.0,1,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-04-10
1690,994.0,129.0,27.0,27.0,1794.0,Memphis,FedExForum,0.7517,0.76239,2758928,Memphis Grizzlies,Los Angeles Clippers,0.6738,0.75453,2016-03-20,106,2015-12-05,2,0.55,-1.0,12,2,0.55,1.0,11,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-03-20
1691,487.0,154.0,72.0,72.0,3635.0,Memphis,FedExForum,0.7517,0.74057,2758922,Memphis Grizzlies,Los Angeles Lakers,0.6738,0.76224,2015-12-27,22,2015-12-05,2,0.55,-1.0,12,1,0.158,-1.0,29,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-27
1692,459.0,175.0,56.0,56.0,1386.0,Memphis,FedExForum,0.7517,0.74384,2758930,Memphis Grizzlies,Los Angeles Lakers,0.6738,0.76224,2016-02-25,82,2015-12-05,2,0.55,-1.0,12,1,0.158,-1.0,29,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-02-25
1693,385.0,26.0,4.0,4.0,161.0,Memphis,FedExForum,0.7517,0.6928,2759007,Memphis Grizzlies,Phoenix Suns,0.6738,0.65702,2015-12-06,1,2015-12-05,2,0.55,-1.0,12,1,0.4,-3.0,23,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-06
1694,1103.0,82.5,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.76188,2759012,Memphis Grizzlies,Phoenix Suns,0.6738,0.65702,2016-03-06,92,2015-12-05,2,0.55,-1.0,12,1,0.4,-3.0,23,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-03-06
1695,1145.0,94.0,15.0,15.0,1213.0,Memphis,FedExForum,0.7517,0.75113,2760054,Memphis Grizzlies,Sacramento Kings,0.6738,0.63436,2016-01-31,57,2015-12-05,2,0.55,-1.0,12,2,0.333,-2.0,26,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-31
1696,1124.0,64.0,10.0,10.0,1213.0,Memphis,FedExForum,0.7517,0.67053,2760042,Memphis Grizzlies,Sacramento Kings,0.6738,0.63436,2016-03-03,89,2015-12-05,2,0.55,-1.0,12,2,0.333,-2.0,26,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-03
1697,1012.0,69.0,14.0,14.0,1213.0,Memphis,FedExForum,0.7517,0.75141,2759553,Memphis Grizzlies,Dallas Mavericks,0.6738,0.72552,2016-02-07,64,2015-12-05,2,0.55,-1.0,12,3,0.55,-1.0,13,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-02-07
1698,881.0,66.0,10.0,10.0,1213.0,Memphis,FedExForum,0.7517,0.7269,2759153,Memphis Grizzlies,Houston Rockets,0.6738,0.67116,2016-01-13,39,2015-12-05,2,0.55,-1.0,12,2,0.476,3.0,18,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2016-01-13
1699,1091.0,84.0,8.0,8.0,1213.0,Memphis,FedExForum,0.7517,0.71588,2759058,Memphis Grizzlies,New Orleans Pelicans,0.6738,0.64723,2016-01-18,44,2015-12-05,2,0.55,-1.0,12,1,0.25,1.0,28,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,1,Monday,2016-01-18
1700,1046.0,81.0,16.0,16.0,1213.0,Memphis,FedExForum,0.7517,0.76879,2759053,Memphis Grizzlies,New Orleans Pelicans,0.6738,0.64723,2016-03-12,98,2015-12-05,2,0.55,-1.0,12,1,0.25,1.0,28,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-03-12
1701,1162.0,61.0,9.0,9.0,1213.0,Memphis,FedExForum,0.7517,0.69895,2758985,Memphis Grizzlies,Milwaukee Bucks,0.6738,0.63543,2016-01-29,55,2015-12-05,2,0.55,-1.0,12,0,0.381,1.0,25,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Friday,2016-01-29
1702,684.0,49.0,7.0,7.0,1213.0,Memphis,FedExForum,0.7517,0.71162,2759847,Memphis Grizzlies,Charlotte Hornets,0.6738,0.66337,2015-12-12,7,2015-12-05,2,0.55,-1.0,12,1,0.579,1.0,9,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2015-12-12
1703,1085.0,129.0,23.0,23.0,1213.0,Memphis,FedExForum,0.7517,0.75647,2759109,Memphis Grizzlies,San Antonio Spurs,0.6738,0.70475,2016-03-29,115,2015-12-05,2,0.55,-1.0,12,1,0.81,3.0,2,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-03-29
1704,933.0,59.0,8.0,8.0,1142.0,Memphis,FedExForum,0.75156,0.73693,2759742,Memphis Grizzlies,Boston Celtics,0.67383,0.74908,2016-01-10,35,2015-12-06,2,0.571,1.0,10,0,0.55,-1.0,16,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-10
1705,939.0,75.0,15.0,15.0,1213.0,Memphis,FedExForum,0.75156,0.76875,2759804,Memphis Grizzlies,New York Knicks,0.67383,0.81207,2016-01-17,42,2015-12-06,2,0.571,1.0,10,1,0.476,-1.0,19,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-01-17
1706,1092.0,94.0,14.0,14.0,1213.0,Memphis,FedExForum,0.75156,0.75803,2758927,Memphis Grizzlies,Toronto Raptors,0.67383,0.68639,2016-04-02,118,2015-12-06,2,0.571,1.0,10,1,0.571,-2.0,12,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-04-02
1707,1036.0,133.0,21.0,21.0,1213.0,Memphis,FedExForum,0.75156,0.75961,2759388,Memphis Grizzlies,Chicago Bulls,0.67383,0.76145,2016-04-06,122,2015-12-06,2,0.571,1.0,10,2,0.647,-1.0,5,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2016-04-06
1708,1054.0,50.0,7.0,7.0,1213.0,Memphis,FedExForum,0.75156,0.72108,2759433,Memphis Grizzlies,Detroit Pistons,0.67383,0.63665,2016-01-15,40,2015-12-06,2,0.571,1.0,10,0,0.571,4.0,13,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Friday,2016-01-15
1709,824.0,80.0,15.0,15.0,1213.0,Memphis,FedExForum,0.75156,0.72811,2759207,Memphis Grizzlies,Indiana Pacers,0.67383,0.67765,2015-12-20,14,2015-12-06,2,0.571,1.0,10,2,0.632,-2.0,6,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2015-12-20
1710,1183.0,61.0,9.0,9.0,1213.0,Memphis,FedExForum,0.75156,0.72423,2758985,Memphis Grizzlies,Milwaukee Bucks,0.67383,0.63547,2016-01-29,54,2015-12-06,2,0.571,1.0,10,0,0.381,1.0,25,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Friday,2016-01-29
1711,777.0,47.0,7.0,7.0,331.0,Memphis,FedExForum,0.75156,0.70706,2759847,Memphis Grizzlies,Charlotte Hornets,0.67383,0.66337,2015-12-12,6,2015-12-06,2,0.571,1.0,10,1,0.579,1.0,9,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2015-12-12
1712,829.0,110.0,24.0,24.0,1213.0,Memphis,FedExForum,0.75156,0.74866,2759692,Memphis Grizzlies,Miami Heat,0.67383,0.78538,2015-12-30,24,2015-12-06,2,0.571,1.0,10,2,0.667,2.0,3,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2015-12-30
1713,1017.0,40.0,3.0,3.0,1213.0,Memphis,FedExForum,0.75156,0.72076,2759484,Memphis Grizzlies,Washington Wizards,0.67383,0.71564,2015-12-15,9,2015-12-06,2,0.571,1.0,10,2,0.444,-1.0,20,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2015-12-15
1714,1022.0,64.0,9.0,9.0,1213.0,Memphis,FedExForum,0.75156,0.72889,2759339,Memphis Grizzlies,Denver Nuggets,0.67383,0.6663,2016-01-09,34,2015-12-06,2,0.571,1.0,10,0,0.381,2.0,24,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-01-09
1715,1026.0,65.0,8.0,8.0,1213.0,Memphis,FedExForum,0.75156,0.69548,2759337,Memphis Grizzlies,Denver Nuggets,0.67383,0.6663,2016-03-31,116,2015-12-06,2,0.571,1.0,10,0,0.381,2.0,24,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-31
1716,1092.0,99.5,12.0,12.0,1213.0,Memphis,FedExForum,0.75147,0.75499,2759296,Memphis Grizzlies,Minnesota Timberwolves,0.67367,0.64788,2016-02-20,76,2015-12-06,2,0.571,1.0,10,1,0.421,-3.0,22,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-02-20
1717,1106.0,69.0,10.0,10.0,1213.0,Memphis,FedExForum,0.75156,0.691,2759271,Memphis Grizzlies,Minnesota Timberwolves,0.67383,0.64788,2016-03-17,102,2015-12-06,2,0.571,1.0,10,1,0.421,-3.0,22,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Thursday,2016-03-17
1718,674.0,51.0,3.0,3.0,904.0,Memphis,FedExForum,0.75156,0.72369,2759033,Memphis Grizzlies,Oklahoma City Thunder,0.67383,0.70262,2015-12-09,3,2015-12-06,2,0.571,1.0,10,3,0.579,-2.0,8,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Wednesday,2015-12-09
1719,1138.0,83.0,9.0,9.0,1213.0,Memphis,FedExForum,0.75156,0.69412,2759958,Memphis Grizzlies,Portland Trail Blazers,0.67383,0.68042,2016-02-09,65,2015-12-06,2,0.571,1.0,10,1,0.429,2.0,21,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Tuesday,2016-02-09
1720,1148.0,81.0,15.0,15.0,1213.0,Memphis,FedExForum,0.75156,0.72096,2759092,Memphis Grizzlies,Utah Jazz,0.67383,0.61557,2016-03-05,90,2015-12-06,2,0.571,1.0,10,1,0.5,1.0,17,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Saturday,2016-03-05
1721,978.0,129.0,27.0,27.0,1794.0,Memphis,FedExForum,0.75156,0.76288,2758928,Memphis Grizzlies,Los Angeles Clippers,0.67383,0.75443,2016-03-20,105,2015-12-06,2,0.571,1.0,10,2,0.55,1.0,14,17382.0,95.9,17959,94.6,17687,95.2,1102000.0,1.0,0,Sunday,2016-03-20
